32311,جعلوا,3,0,0
32312,لله,116,2,0
32313,شركاء,13,0,0
32314,خلقوا,5,0,0
32315,كخلقه,1,0,0
32316,فتشابه,1,0,0
32317,الخلق,14,0,0
32318,عليهم,214,0,0
32319,قل,294,14,0
32320,الله,2155,1,1
32321,خالق,7,3,3
32322,كل,245,86,4
32323,شيء,190,7,0
32324,وهو,171,0,0
32325,الواحد,6,5,0
32326,القهار,6,0,0
32327,انزل,95,12,6
32328,من,2763,50,19
32329,السماء,109,19,0
32330,ماء,35,0,0
32331,فسالت,1,0,0
32332,اودية,1,0,0
32333,بقدرها,1,0,0
32334,فاحتمل,1,0,0
32335,السيل,1,0,0
32336,زبدا,1,0,0
32337,رابيا,1,0,0
32338,ومما,11,0,0
32339,يوقدون,1,0,0
32340,عليه,146,3,0
32341,في,1185,13,0
32342,النار,102,0,0
32343,ابتغاء,11,0,0
32344,حلية,3,0,0
32345,او,280,0,0
32346,متاع,16,0,0
32347,زبد,1,0,0
32348,مثله,11,0,0
32349,كذلك,86,2,2
32350,يضرب,4,2,0
32351,الله,2155,1,0
32352,الحق,109,0,0
32353,والباطل,1,0,0
32354,فاما,29,0,0
32355,الزبد,1,0,0
32356,فيذهب,1,0,0
32357,جفاء,1,0,0
32358,واما,41,0,0
32359,ما,1010,0,0
32360,ينفع,8,1,0
32361,الناس,182,0,0
32362,فيمكث,1,0,0
32363,في,1185,175,0
32364,الارض,287,0,0
32365,كذلك,86,2,2
32366,يضرب,4,2,0
32367,الله,2155,2,0
32368,الامثال,10,0,0
32369,للذين,80,0,0
32370,استجابوا,4,1,0
32371,لربهم,5,0,0
32372,الحسنى,13,0,0
32373,والذين,164,1,0
32374,لم,178,1,0
32375,يستجيبوا,5,0,0
32376,له,275,0,0
32377,لو,80,8,1
32378,ان,1605,8,1
32379,لهم,373,9,1
32380,ما,1010,68,6
32381,في,1185,175,8
32382,الارض,287,8,2
32383,جميعا,49,2,2
32384,ومثله,3,2,1
32385,معه,34,1,1
32386,لافتدوا,2,1,0
32387,به,327,2,1
32388,اولئك,133,14,0
32389,لهم,373,2,0
32390,سوء,30,1,0
32391,الحساب,16,0,0
32392,وماواهم,6,3,2
32393,جهنم,72,7,2
32394,وبئْس,15,2,0
32395,المهاد,5,0,0
32396,افمن,17,0,0
32397,يعلم,71,0,0
32398,انما,132,2,0
32399,انزل,95,11,5
32400,اليك,77,11,7
32401,من,2763,33,1
32402,ربك,220,1,0
32403,الحق,109,0,0
32404,كمن,9,1,0
32405,هو,265,0,0
32406,اعمى,5,0,0
32407,انما,132,1,1
32408,يتذكر,7,1,1
32409,اولو,20,6,0
32410,الالباب,16,2,0
32411,الذين,810,0,0
32412,يوفون,2,0,0
32413,بعهد,4,3,0
32414,الله,2155,24,0
32415,ولا,658,0,0
32416,ينقضون,4,0,0
32417,الميثاق,1,0,0
32418,والذين,164,0,0
32419,يصلون,4,0,0
32420,ما,1010,2,2
32421,امر,41,14,2
32422,الله,2155,11,2
32423,به,327,8,2
32424,ان,1605,2,0
32425,يوصل,3,0,0
32426,ويخشون,1,0,0
32427,ربهم,111,0,0
32428,ويخافون,3,0,0
32429,سوء,30,1,0
32430,الحساب,16,0,0
32431,والذين,164,0,0
32432,صبروا,13,0,0
32433,ابتغاء,11,2,0
32434,وجه,10,0,0
32435,ربهم,111,0,0
32436,واقاموا,8,7,1
32437,الصلاة,58,1,1
32438,وانفقوا,8,3,1
32439,مما,111,3,2
32440,رزقناهم,10,2,2
32441,سرا,6,3,0
32442,وعلانية,4,0,0
32443,ويدرءون,2,1,1
32444,بالحسنة,5,1,0
32445,السيئَة,5,0,0
32446,اولئك,133,14,0
32447,لهم,373,0,0
32448,عقبى,4,2,0
32449,الدار,13,0,0
32450,جنات,62,10,2
32451,عدن,11,2,0
32452,يدخلونها,3,0,0
32453,ومن,342,1,1
32454,صلح,2,1,1
32455,من,2763,1,1
32456,ابائهم,3,1,1
32457,وازواجهم,4,1,0
32458,وذرياتهم,3,0,0
32459,والملائكة,14,0,0
32460,يدخلون,6,0,0
32461,عليهم,214,11,0
32462,من,2763,39,0
32463,كل,245,0,0
32464,باب,4,0,0
32465,سلام,19,5,0
32466,عليكم,164,0,0
32467,بما,296,0,0
32468,صبرتم,2,0,0
32469,فنعم,5,0,0
32470,عقبى,4,2,0
32471,الدار,13,0,0
32472,والذين,164,0,0
32473,ينقضون,4,1,1
32474,عهد,8,2,1
32475,الله,2155,70,6
32476,من,2763,83,1
32477,بعد,146,1,1
32478,ميثاقه,2,1,1
32479,ويقطعون,2,1,1
32480,ما,1010,2,2
32481,امر,41,14,2
32482,الله,2155,11,2
32483,به,327,8,2
32484,ان,1605,2,1
32485,يوصل,3,1,1
32486,ويفسدون,2,1,1
32487,في,1185,175,1
32488,الارض,287,1,0
32489,اولئك,133,14,0
32490,لهم,373,0,0
32491,اللعنة,3,1,1
32492,ولهم,43,1,1
32493,سوء,30,1,0
32494,الدار,13,0,0
32495,الله,2155,4,4
32496,يبسط,9,8,8
32497,الرزق,13,8,8
32498,لمن,94,19,5
32499,يشاء,116,5,0
32500,ويقدر,9,0,0
32501,وفرحوا,2,0,0
32502,بالحياة,3,2,0
32503,الدنيا,115,3,0
32504,وما,646,3,3
32505,الحياة,63,60,1
32506,الدنيا,115,1,1
32507,في,1185,23,2
32508,الاخرة,71,2,0
32509,الا,763,2,0
32510,متاع,16,0,0
32511,ويقول,11,4,2
32512,الذين,810,133,2
32513,كفروا,189,2,1
32514,لولا,38,7,5
32515,انزل,95,5,2
32516,عليه,146,3,3
32517,اية,47,5,3
32518,من,2763,13,2
32519,ربه,73,3,1
32520,قل,294,24,2
32521,ان,1605,256,0
32522,الله,2155,1,1
32523,يضل,17,2,2
32524,من,2763,61,5
32525,يشاء,116,5,1
32526,ويهدي,9,1,1
32527,اليه,76,6,0
32528,من,2763,1,0
32529,اناب,3,0,0
32530,الذين,810,183,0
32531,امنوا,263,0,0
32532,وتطمئن,2,0,0
32533,قلوبهم,65,0,0
32534,بذكر,3,1,0
32535,الله,2155,19,0
32536,الا,763,0,0
32537,بذكر,3,1,0
32538,الله,2155,0,0
32539,تطمئن,1,0,0
32540,القلوب,6,0,0
32541,الذين,810,183,35
32542,امنوا,263,49,49
32543,وعملوا,53,52,0
32544,الصالحات,61,0,0
32545,طوبى,1,0,0
32546,لهم,373,0,0
32547,وحسن,5,2,0
32548,ماب,6,0,0
32549,كذلك,86,0,0
32550,ارسلناك,12,0,0
32551,في,1185,0,0
32552,امة,49,2,2
32553,قد,126,10,7
32554,خلت,15,8,0
32555,من,2763,1,0
32556,قبلها,2,0,0
32557,امم,9,0,0
32558,لتتلو,1,0,0
32559,عليهم,214,0,0
32560,الذي,268,1,1
32561,اوحينا,14,9,0
32562,اليك,77,1,0
32563,وهم,137,0,0
32564,يكفرون,12,0,0
32565,بالرحمن,3,0,0
32566,قل,294,9,0
32567,هو,265,1,0
32568,ربي,94,1,0
32569,لا,812,36,36
32570,اله,73,39,29
32571,الا,763,39,1
32572,هو,265,1,1
32573,عليه,146,4,2
32574,توكلت,7,2,0
32575,واليه,22,0,0
32576,متاب,1,0,0
32577,ولو,111,4,0
32578,ان,1605,0,0
32579,قرانا,9,0,0
32580,سيرت,2,0,0
32581,به,327,0,0
32582,الجبال,24,0,0
32583,او,280,0,0
32584,قطعت,2,0,0
32585,به,327,7,0
32586,الارض,287,4,0
32587,او,280,0,0
32588,كلم,2,0,0
32589,به,327,0,0
32590,الموتى,16,0,0
32591,بل,127,0,0
32592,لله,116,1,0
32593,الامر,32,0,0
32594,جميعا,49,0,0
32595,افلم,12,0,0
32596,يياس,2,0,0
32597,الذين,810,183,11
32598,امنوا,263,13,0
32599,ان,1605,2,0
32600,لو,80,1,1
32601,يشاء,116,9,0
32602,الله,2155,0,0
32603,لهدى,2,0,0
32604,الناس,182,2,0
32605,جميعا,49,1,0
32606,ولا,658,1,1
32607,يزال,3,1,1
32608,الذين,810,133,0
32609,كفروا,189,0,0
32610,تصيبهم,3,0,0
32611,بما,296,0,0
32612,صنعوا,4,0,0
32613,قارعة,1,0,0
32614,او,280,0,0
32615,تحل,2,0,0
32616,قريبا,9,0,0
32617,من,2763,0,0
32618,دارهم,4,0,0
32619,حتى,142,2,0
32620,ياتي,22,0,0
32621,وعد,38,22,0
32622,الله,2155,70,32
32623,ان,1605,256,29
32624,الله,2155,62,3
32625,لا,812,3,1
32626,يخلف,6,1,0
32627,الميعاد,5,0,0
32628,ولقد,129,2,2
32629,استهزئَ,3,2,2
32630,برسل,3,2,2
32631,من,2763,27,0
32632,قبلك,33,0,0
32633,فامليت,2,0,0
32634,للذين,80,12,0
32635,كفروا,189,2,0
32636,ثم,340,1,1
32637,اخذتهم,3,1,1
32638,فكيف,16,9,1
32639,كان,333,1,0
32640,عقاب,4,0,0
32641,افمن,17,0,0
32642,هو,265,0,0
32643,قائم,3,0,0
32644,على,670,55,0
32645,كل,245,21,4
32646,نفس,47,5,4
32647,بما,296,6,0
32648,كسبت,16,0,0
32649,وجعلوا,8,3,1
32650,لله,116,2,0
32651,شركاء,13,0,0
32652,قل,294,0,0
32653,سموهم,1,0,0
32654,ام,131,0,0
32655,تنبئونه,1,0,0
32656,بما,296,4,1
32657,لا,812,4,1
32658,يعلم,71,1,0
32659,في,1185,175,2
32660,الارض,287,4,0
32661,ام,131,0,0
32662,بظاهر,1,0,0
32663,من,2763,6,0
32664,القول,28,0,0
32665,بل,127,0,0
32666,زين,11,1,1
32667,للذين,80,12,0
32668,كفروا,189,0,0
32669,مكرهم,5,0,0
32670,وصدوا,6,5,0
32671,عن,223,4,0
32672,السبيل,28,0,0
32673,ومن,342,10,7
32674,يضلل,12,8,5
32675,الله,2155,8,7
32676,فما,86,9,9
32677,له,275,30,3
32678,من,2763,3,0
32679,هاد,5,0,0
32680,لهم,373,19,0
32681,عذاب,150,0,0
32682,في,1185,19,18
32683,الحياة,63,60,2
32684,الدنيا,115,2,2
32685,ولعذاب,5,4,0
32686,الاخرة,71,0,0
32687,اشق,2,0,0
32688,وما,646,11,6
32689,لهم,373,30,4
32690,من,2763,88,8
32691,الله,2155,70,1
32692,من,2763,1,0
32693,واق,3,0,0
32694,مثل,47,1,1
32695,الجنة,56,3,1
32696,التي,57,3,2
32697,وعد,38,2,0
32698,المتقون,6,0,0
32699,تجري,48,38,33
32700,من,2763,34,33
32701,تحتها,36,34,0
32702,الانهار,43,0,0
32703,اكلها,4,0,0
32704,دائم,1,0,0
32705,وظلها,1,0,0
32706,تلك,28,0,0
32707,عقبى,4,0,0
32708,الذين,810,7,0
32709,اتقوا,29,0,0
32710,وعقبى,1,0,0
32711,الكافرين,52,0,0
32712,النار,102,0,0
32713,والذين,164,1,1
32714,اتيناهم,18,7,0
32715,الكتاب,163,0,0
32716,يفرحون,2,1,0
32717,بما,296,15,4
32718,انزل,95,11,0
32719,اليك,77,0,0
32720,ومن,342,0,0
32721,الاحزاب,10,2,0
32722,من,2763,0,0
32723,ينكر,1,0,0
32724,بعضه,3,0,0
32725,قل,294,16,0
32726,انما,132,1,1
32727,امرت,7,3,2
32728,ان,1605,4,1
32729,اعبد,13,2,0
32730,الله,2155,24,0
32731,ولا,658,2,1
32732,اشرك,5,1,0
32733,به,327,0,0
32734,اليه,76,0,0
32735,ادعو,3,0,0
32736,واليه,22,0,0
32737,ماب,6,0,0
32738,وكذلك,38,2,0
32739,انزلناه,14,0,0
32740,حكما,10,0,0
32741,عربيا,8,0,0
32742,ولئن,33,2,2
32743,اتبعت,3,2,0
32744,اهواءهم,12,0,0
32745,بعدما,3,0,0
32746,جاءك,11,5,3
32747,من,2763,7,2
32748,العلم,28,2,1
32749,ما,1010,3,1
32750,لك,71,7,2
32751,من,2763,88,8
32752,الله,2155,70,5
32753,من,2763,10,9
32754,ولي,21,11,0
32755,ولا,658,0,0
32756,واق,3,0,0
32757,ولقد,129,14,1
32758,ارسلنا,51,1,1
32759,رسلا,8,1,1
32760,من,2763,27,0
32761,قبلك,33,0,0
32762,وجعلنا,37,2,0
32763,لهم,373,0,0
32764,ازواجا,14,0,0
32765,وذرية,1,0,0
32766,وما,646,50,1
32767,كان,333,1,1
32768,لرسول,4,1,1
32769,ان,1605,7,1
32770,ياتي,22,1,1
32771,باية,12,1,1
32772,الا,763,7,7
32773,باذن,23,15,0
32774,الله,2155,2,0
32775,لكل,27,0,0
32776,اجل,23,0,0
32777,كتاب,47,0,0
32778,يمحو,1,0,0
32779,الله,2155,45,2
32780,ما,1010,15,0
32781,يشاء,116,0,0
32782,ويثبت,3,0,0
32783,وعنده,3,0,0
32784,ام,131,2,0
32785,الكتاب,163,0,0
32786,وان,323,2,0
32787,ما,1010,0,0
32788,نرينك,4,2,2
32789,بعض,61,7,2
32790,الذي,268,2,2
32791,نعدهم,5,2,2
32792,او,280,2,0
32793,نتوفينك,3,0,0
32794,فانما,30,2,2
32795,عليك,57,2,0
32796,البلاغ,11,0,0
32797,وعلينا,1,0,0
32798,الحساب,16,0,0
32799,اولم,35,11,3
32800,يروا,27,4,0
32801,انا,222,1,1
32802,ناتي,2,1,1
32803,الارض,287,1,1
32804,ننقصها,2,1,1
32805,من,2763,1,0
32806,اطرافها,2,0,0
32807,والله,240,0,0
32808,يحكم,17,0,0
32809,لا,812,0,0
32810,معقب,1,0,0
32811,لحكمه,1,0,0
32812,وهو,171,0,0
32813,سريع,9,7,0
32814,الحساب,16,0,0
32815,وقد,43,0,0
32816,مكر,6,1,1
32817,الذين,810,35,23
32818,من,2763,36,0
32819,قبلهم,52,0,0
32820,فلله,6,0,0
32821,المكر,2,0,0
32822,جميعا,49,0,0
32823,يعلم,71,26,0
32824,ما,1010,0,0
32825,تكسب,3,1,1
32826,كل,245,21,0
32827,نفس,47,0,0
32828,وسيعلم,2,0,0
32829,الكفار,13,0,0
32830,لمن,94,0,0
32831,عقبى,4,2,0
32832,الدار,13,0,0
32833,ويقول,11,4,2
32834,الذين,810,133,0
32835,كفروا,189,0,0
32836,لست,5,0,0
32837,مرسلا,1,0,0
32838,قل,294,2,2
32839,كفى,5,2,1
32840,بالله,139,5,1
32841,شهيدا,20,2,2
32842,بيني,11,5,0
32843,وبينكم,10,0,0
32844,ومن,342,1,0
32845,عنده,23,2,0
32846,علم,60,0,0
32847,الكتاب,163,0,0
32848,الر,5,1,0
32849,كتاب,47,3,1
32850,انزلناه,14,1,0
32851,اليك,77,0,0
32852,لتخرج,1,0,0
32853,الناس,182,14,0
32854,من,2763,6,6
32855,الظلمات,14,6,6
32856,الى,405,6,0
32857,النور,10,0,0
32858,باذن,23,2,0
32859,ربهم,111,1,0
32860,الى,405,15,1
32861,صراط,32,1,1
32862,العزيز,64,2,0
32863,الحميد,10,0,0
32864,الله,2155,31,1
32865,الذي,268,6,2
32866,له,275,12,10
32867,ما,1010,68,38
32868,في,1185,70,27
32869,السماوات,182,27,27
32870,وما,646,27,27
32871,في,1185,175,0
32872,الارض,287,0,0
32873,وويل,3,0,0
32874,للكافرين,23,0,0
32875,من,2763,15,0
32876,عذاب,150,9,0
32877,شديد,35,0,0
32878,الذين,810,0,0
32879,يستحبون,1,0,0
32880,الحياة,63,60,1
32881,الدنيا,115,1,1
32882,على,670,1,0
32883,الاخرة,71,0,0
32884,ويصدون,4,3,3
32885,عن,223,23,23
32886,سبيل,87,68,2
32887,الله,2155,2,2
32888,ويبغونها,3,2,0
32889,عوجا,7,0,0
32890,اولئك,133,5,2
32891,في,1185,19,1
32892,ضلال,27,2,0
32893,بعيد,14,0,0
32894,وما,646,10,5
32895,ارسلنا,51,10,1
32896,من,2763,7,5
32897,رسول,52,5,0
32898,الا,763,0,0
32899,بلسان,2,0,0
32900,قومه,36,0,0
32901,ليبين,3,1,0
32902,لهم,373,0,0
32903,فيضل,1,0,0
32904,الله,2155,70,1
32905,من,2763,61,5
32906,يشاء,116,5,3
32907,ويهدي,9,4,4
32908,من,2763,61,3
32909,يشاء,116,4,1
32910,وهو,171,14,11
32911,العزيز,64,28,0
32912,الحكيم,42,0,0
32913,ولقد,129,14,3
32914,ارسلنا,51,4,3
32915,موسى,129,5,0
32916,باياتنا,57,0,0
32917,ان,1605,1,0
32918,اخرج,12,0,0
32919,قومك,9,3,0
32920,من,2763,6,6
32921,الظلمات,14,6,6
32922,الى,405,6,0
32923,النور,10,0,0
32924,وذكرهم,1,0,0
32925,بايام,1,0,0
32926,الله,2155,70,1
32927,ان,1605,56,49
32928,في,1185,51,23
32929,ذلك,280,23,3
32930,لايات,29,3,3
32931,لكل,27,3,3
32932,صبار,4,3,0
32933,شكور,8,0,0
32934,واذ,72,15,5
32935,قال,416,9,5
32936,موسى,129,6,0
32937,لقومه,13,0,0
32938,اذكروا,9,2,2
32939,نعمة,16,5,3
32940,الله,2155,20,4
32941,عليكم,164,4,0
32942,اذ,165,0,0
32943,انجاكم,1,0,0
32944,من,2763,4,3
32945,ال,23,12,2
32946,فرعون,67,2,2
32947,يسومونكم,3,2,2
32948,سوء,30,8,0
32949,العذاب,85,0,0
32950,ويذبحون,1,0,0
32951,ابناءكم,4,2,2
32952,ويستحيون,3,2,2
32953,نساءكم,3,2,2
32954,وفي,33,2,2
32955,ذلكم,44,2,2
32956,بلاء,5,2,2
32957,من,2763,30,2
32958,ربكم,102,2,1
32959,عظيم,49,1,0
32960,واذ,72,1,0
32961,تاذن,2,0,0
32962,ربكم,102,0,0
32963,لئن,28,0,0
32964,شكرتم,2,0,0
32965,لازيدنكم,1,0,0
32966,ولئن,33,0,0
32967,كفرتم,6,0,0
32968,ان,1605,0,0
32969,عذابي,9,0,0
32970,لشديد,4,0,0
32971,وقال,85,6,0
32972,موسى,129,8,0
32973,ان,1605,1,0
32974,تكفروا,4,0,0
32975,انتم,80,0,0
32976,ومن,342,6,6
32977,في,1185,175,8
32978,الارض,287,8,0
32979,جميعا,49,0,0
32980,فان,171,46,0
32981,الله,2155,1,0
32982,لغني,2,0,0
32983,حميد,6,0,0
32984,الم,84,4,1
32985,ياتكم,6,1,1
32986,نبا,10,2,1
32987,الذين,810,35,3
32988,من,2763,17,0
32989,قبلكم,18,0,0
32990,قوم,126,10,4
32991,نوح,33,4,3
32992,وعاد,7,3,1
32993,وثمود,12,1,1
32994,والذين,164,6,1
32995,من,2763,16,0
32996,بعدهم,17,0,0
32997,لا,812,0,0
32998,يعلمهم,3,1,0
32999,الا,763,18,0
33000,الله,2155,0,0
33001,جاءتهم,18,3,3
33002,رسلهم,11,8,0
33003,بالبينات,24,0,0
33004,فردوا,1,0,0
33005,ايديهم,33,0,0
33006,في,1185,0,0
33007,افواههم,4,0,0
33008,وقالوا,61,1,0
33009,انا,222,0,0
33010,كفرنا,2,0,0
33011,بما,296,3,3
33012,ارسلتم,4,3,0
33013,به,327,0,0
33014,وانا,59,0,0
33015,لفي,29,5,1
33016,شك,15,3,0
33017,مما,111,0,0
33018,تدعوننا,1,0,0
33019,اليه,76,1,0
33020,مريب,7,0,0
33021,قالت,29,0,0
33022,رسلهم,11,0,0
33023,افي,2,0,0
33024,الله,2155,0,0
33025,شك,15,0,0
33026,فاطر,6,5,5
33027,السماوات,182,132,0
33028,والارض,157,0,0
33029,يدعوكم,4,0,0
33030,ليغفر,5,0,0
33031,لكم,337,48,2
33032,من,2763,2,1
33033,ذنوبكم,6,1,1
33034,ويؤَخركم,2,1,1
33035,الى,405,14,10
33036,اجل,23,12,0
33037,مسمى,21,0,0
33038,قالوا,250,11,0
33039,ان,1605,6,5
33040,انتم,80,7,1
33041,الا,763,7,3
33042,بشر,22,3,0
33043,مثلنا,6,0,0
33044,تريدون,5,1,0
33045,ان,1605,0,0
33046,تصدونا,1,0,0
33047,عما,47,1,1
33048,كان,333,2,1
33049,يعبد,8,3,0
33050,اباؤُنا,7,0,0
33051,فاتونا,1,0,0
33052,بسلطان,8,4,0
33053,مبين,84,0,0
33054,قالت,29,0,0
33055,لهم,373,0,0
33056,رسلهم,11,0,0
33057,ان,1605,0,0
33058,نحن,65,0,0
33059,الا,763,7,3
33060,بشر,22,5,0
33061,مثلكم,7,0,0
33062,ولكن,112,12,0
33063,الله,2155,1,0
33064,يمن,2,0,0
33065,على,670,11,6
33066,من,2763,61,7
33067,يشاء,116,11,10
33068,من,2763,13,0
33069,عباده,25,0,0
33070,وما,646,50,1
33071,كان,333,3,1
33072,لنا,83,5,0
33073,ان,1605,0,0
33074,ناتيكم,1,0,0
33075,بسلطان,8,0,0
33076,الا,763,7,7
33077,باذن,23,15,1
33078,الله,2155,2,2
33079,وعلى,39,9,7
33080,الله,2155,7,6
33081,فليتوكل,9,6,1
33082,المؤمنون,22,1,0
33083,وما,646,2,1
33084,لنا,83,2,0
33085,الا,763,0,0
33086,نتوكل,1,0,0
33087,على,670,71,0
33088,الله,2155,3,0
33089,وقد,43,0,0
33090,هدانا,5,0,0
33091,سبلنا,2,0,0
33092,ولنصبرن,1,0,0
33093,على,670,33,0
33094,ما,1010,0,0
33095,اذيتمونا,1,0,0
33096,وعلى,39,9,7
33097,الله,2155,7,0
33098,فليتوكل,9,1,0
33099,المتوكلون,3,0,0
33100,وقال,85,20,11
33101,الذين,810,133,0
33102,كفروا,189,0,0
33103,لرسلهم,1,0,0
33104,لنخرجنكم,1,0,0
33105,من,2763,2,0
33106,ارضنا,3,0,0
33107,او,280,1,1
33108,لتعودن,2,1,1
33109,في,1185,1,0
33110,ملتنا,2,0,0
33111,فاوحى,3,1,0
33112,اليهم,40,0,0
33113,ربهم,111,0,0
33114,لنهلكن,1,0,0
33115,الظالمين,64,0,0
33116,ولنسكننكم,1,0,0
33117,الارض,287,9,1
33118,من,2763,16,0
33119,بعدهم,17,0,0
33120,ذلك,280,6,0
33121,لمن,94,1,0
33122,خاف,5,0,0
33123,مقامي,2,0,0
33124,وخاف,1,0,0
33125,وعيد,3,0,0
33126,واستفتحوا,1,0,0
33127,وخاب,1,0,0
33128,كل,245,1,1
33129,جبار,3,1,0
33130,عنيد,3,0,0
33131,من,2763,0,0
33132,ورائه,2,0,0
33133,جهنم,72,0,0
33134,ويسقى,1,0,0
33135,من,2763,6,0
33136,ماء,35,0,0
33137,صديد,1,0,0
33138,يتجرعه,1,0,0
33139,ولا,658,1,0
33140,يكاد,6,0,0
33141,يسيغه,1,0,0
33142,وياتيه,1,0,0
33143,الموت,35,1,0
33144,من,2763,39,2
33145,كل,245,2,0
33146,مكان,14,0,0
33147,وما,646,9,0
33148,هو,265,0,0
33149,بميت,1,0,0
33150,ومن,342,0,0
33151,ورائه,2,0,0
33152,عذاب,150,3,0
33153,غليظ,5,0,0
33154,مثل,47,4,0
33155,الذين,810,133,2
33156,كفروا,189,3,0
33157,بربهم,9,0,0
33158,اعمالهم,27,0,0
33159,كرماد,1,0,0
33160,اشتدت,1,0,0
33161,به,327,1,1
33162,الريح,8,1,0
33163,في,1185,4,0
33164,يوم,217,0,0
33165,عاصف,2,0,0
33166,لا,812,1,0
33167,يقدرون,3,0,0
33168,مما,111,3,0
33169,كسبوا,15,0,0
33170,على,670,8,0
33171,شيء,190,1,0
33172,ذلك,280,10,1
33173,هو,265,1,1
33174,الضلال,3,1,0
33175,البعيد,3,0,0
33176,الم,84,30,10
33177,تر,31,10,9
33178,ان,1605,256,0
33179,الله,2155,0,0
33180,خلق,83,28,27
33181,السماوات,182,132,6
33182,والارض,157,6,1
33183,بالحق,74,1,0
33184,ان,1605,6,3
33185,يشا,10,3,1
33186,يذهبكم,4,1,1
33187,ويات,3,1,1
33188,بخلق,2,1,1
33189,جديد,6,1,1
33190,وما,646,1,1
33191,ذلك,280,11,9
33192,على,670,71,1
33193,الله,2155,2,0
33194,بعزيز,4,0,0
33195,وبرزوا,2,1,0
33196,لله,116,3,0
33197,جميعا,49,0,0
33198,فقال,27,0,0
33199,الضعفاء,3,1,1
33200,للذين,80,3,1
33201,استكبروا,11,3,1
33202,انا,222,17,1
33203,كنا,63,1,1
33204,لكم,337,1,1
33205,تبعا,2,1,1
33206,فهل,23,5,1
33207,انتم,80,1,1
33208,مغنون,2,1,0
33209,عنا,11,0,0
33210,من,2763,15,1
33211,عذاب,150,4,0
33212,الله,2155,70,8
33213,من,2763,37,0
33214,شيء,190,0,0
33215,قالوا,250,2,0
33216,لو,80,0,0
33217,هدانا,5,2,0
33218,الله,2155,0,0
33219,لهديناكم,1,0,0
33220,سواء,26,1,0
33221,علينا,51,0,0
33222,اجزعنا,1,0,0
33223,ام,131,0,0
33224,صبرنا,2,0,0
33225,ما,1010,2,0
33226,لنا,83,10,0
33227,من,2763,3,0
33228,محيص,4,0,0
33229,وقال,85,0,0
33230,الشيطان,63,0,0
33231,لما,74,0,0
33232,قضي,6,2,0
33233,الامر,32,1,0
33234,ان,1605,256,0
33235,الله,2155,0,0
33236,وعدكم,2,0,0
33237,وعد,38,0,0
33238,الحق,109,0,0
33239,ووعدتكم,1,0,0
33240,فاخلفتكم,1,0,0
33241,وما,646,50,0
33242,كان,333,2,0
33243,لي,63,0,0
33244,عليكم,164,8,1
33245,من,2763,6,1
33246,سلطان,13,2,0
33247,الا,763,60,0
33248,ان,1605,0,0
33249,دعوتكم,1,0,0
33250,فاستجبتم,1,0,0
33251,لي,63,0,0
33252,فلا,156,0,0
33253,تلوموني,1,0,0
33254,ولوموا,1,0,0
33255,انفسكم,38,0,0
33256,ما,1010,1,0
33257,انا,222,0,0
33258,بمصرخكم,1,0,0
33259,وما,646,6,0
33260,انتم,80,0,0
33261,بمصرخي,1,0,0
33262,اني,146,0,0
33263,كفرت,1,0,0
33264,بما,296,0,0
33265,اشركتمون,1,0,0
33266,من,2763,91,24
33267,قبل,118,32,0
33268,ان,1605,1,0
33269,الظالمين,64,1,1
33270,لهم,373,19,6
33271,عذاب,150,36,0
33272,اليم,60,0,0
33273,وادخل,3,0,0
33274,الذين,810,183,35
33275,امنوا,263,49,49
33276,وعملوا,53,52,3
33277,الصالحات,61,3,3
33278,جنات,62,26,25
33279,تجري,48,38,33
33280,من,2763,34,33
33281,تحتها,36,34,19
33282,الانهار,43,19,19
33283,خالدين,44,39,0
33284,فيها,241,1,1
33285,باذن,23,2,0
33286,ربهم,111,0,0
33287,تحيتهم,2,0,0
33288,فيها,241,1,0
33289,سلام,19,0,0
33290,الم,84,30,2
33291,تر,31,2,0
33292,كيف,62,0,0
33293,ضرب,8,3,3
33294,الله,2155,6,0
33295,مثلا,20,0,0
33296,كلمة,18,0,0
33297,طيبة,9,0,0
33298,كشجرة,2,0,0
33299,طيبة,9,0,0
33300,اصلها,1,0,0
33301,ثابت,1,0,0
33302,وفرعها,1,0,0
33303,في,1185,17,0
33304,السماء,109,0,0
33305,تؤتي,2,0,0
33306,اكلها,4,0,0
33307,كل,245,0,0
33308,حين,29,0,0
33309,باذن,23,0,0
33310,ربها,7,0,0
33311,ويضرب,2,1,1
33312,الله,2155,2,1
33313,الامثال,10,1,0
33314,للناس,51,3,1
33315,لعلهم,41,6,0
33316,يتذكرون,7,0,0
33317,ومثل,3,0,0
33318,كلمة,18,0,0
33319,خبيثة,2,0,0
33320,كشجرة,2,0,0
33321,خبيثة,2,0,0
33322,اجتثت,1,0,0
33323,من,2763,1,0
33324,فوق,15,0,0
33325,الارض,287,2,0
33326,ما,1010,2,1
33327,لها,41,4,0
33328,من,2763,0,0
33329,قرار,4,0,0
33330,يثبت,1,0,0
33331,الله,2155,19,8
33332,الذين,810,183,0
33333,امنوا,263,0,0
33334,بالقول,5,0,0
33335,الثابت,1,0,0
33336,في,1185,19,18
33337,الحياة,63,60,2
33338,الدنيا,115,2,2
33339,وفي,33,5,0
33340,الاخرة,71,0,0
33341,ويضل,1,0,0
33342,الله,2155,0,0
33343,الظالمين,64,0,0
33344,ويفعل,1,0,0
33345,الله,2155,45,2
33346,ما,1010,15,0
